tenant_id,drug_code,sales_date,sales_qty
T003,N02BA,2018-06-05,0.63
T003,N02BA,2018-06-06,0.09
T003,N02BA,2018-06-07,0.15
T003,N02BA,2018-06-08,1.2
T003,N02BA,2018-06-09,1.7999999999999998
T003,N02BA,2018-06-10,3.0
T003,N02BA,2018-06-11,1.8599999999999999
T003,N02BA,2018-06-12,2.4
T003,N02BA,2018-06-13,0.72
T003,N02BA,2018-06-14,0.6
T003,N02BA,2018-06-15,0.18
T003,N02BA,2018-06-16,3.0
T003,N02BA,2018-06-17,3.5999999999999996
T003,N02BA,2018-06-18,1.26
T003,N02BA,2018-06-19,2.4
T003,N02BA,2018-06-20,1.5
T003,N02BA,2018-06-21,2.4
T003,N02BA,2018-06-22,2.49
T003,N02BA,2018-06-23,1.2
T003,N02BA,2018-06-24,1.2
T003,N02BA,2018-06-25,0.0
T003,N02BA,2018-06-26,1.7999999999999998
T003,N02BA,2018-06-27,1.7999999999999998
T003,N02BA,2018-06-28,2.4
T003,N02BA,2018-06-29,1.2
T003,N02BA,2018-06-30,4.2
T003,N02BA,2018-07-01,0.6
T003,N02BA,2018-07-02,1.7999999999999998
T003,N02BA,2018-07-03,0.6
T003,N02BA,2018-07-04,2.1
T003,N02BA,2018-07-05,2.4
T003,N02BA,2018-07-06,0.75
T003,N02BA,2018-07-07,4.2
T003,N02BA,2018-07-08,1.2
T003,N02BA,2018-07-09,2.4
T003,N02BA,2018-07-10,2.4
T003,N02BA,2018-07-11,1.7999999999999998
T003,N02BA,2018-07-12,4.2
T003,N02BA,2018-07-13,0.69
T003,N02BA,2018-07-14,0.0
T003,N02BA,2018-07-15,2.1
T003,N02BA,2018-07-16,0.6
T003,N02BA,2018-07-17,1.2
T003,N02BA,2018-07-18,3.0
T003,N02BA,2018-07-19,1.7999999999999998
T003,N02BA,2018-07-20,3.0
T003,N02BA,2018-07-21,0.18
T003,N02BA,2018-07-22,0.0
T003,N02BA,2018-07-23,1.26
T003,N02BA,2018-07-24,1.2
T003,N02BA,2018-07-25,1.2
T003,N02BA,2018-07-26,3.0
T003,N02BA,2018-07-27,1.7999999999999998
T003,N02BA,2018-07-28,0.6
T003,N02BA,2018-07-29,1.26
T003,N02BA,2018-07-30,3.1799999999999997
T003,N02BA,2018-07-31,1.7999999999999998
T003,N02BA,2018-08-01,0.6
T003,N02BA,2018-08-02,0.0
T003,N02BA,2018-08-03,1.2
T003,N02BA,2018-08-04,1.2
T003,N02BA,2018-08-05,3.0
T003,N02BA,2018-08-06,1.2
T003,N02BA,2018-08-07,4.8
T003,N02BA,2018-08-08,1.2
T003,N02BA,2018-08-09,0.6
T003,N02BA,2018-08-10,2.4
T003,N02BA,2018-08-11,3.5999999999999996
T003,N02BA,2018-08-12,3.5999999999999996
T003,N02BA,2018-08-13,1.2
T003,N02BA,2018-08-14,3.0
T003,N02BA,2018-08-15,1.2
T003,N02BA,2018-08-16,2.4
T003,N02BA,2018-08-17,1.44
T003,N02BA,2018-08-18,0.0
T003,N02BA,2018-08-19,0.6
T003,N02BA,2018-08-20,2.52
T003,N02BA,2018-08-21,1.2899999999999998
T003,N02BA,2018-08-22,0.0
T003,N02BA,2018-08-23,2.4
T003,N02BA,2018-08-24,0.6
T003,N02BA,2018-08-25,1.92
T003,N02BA,2018-08-26,2.4
T003,N02BA,2018-08-27,5.3999999999999995
T003,N02BA,2018-08-28,0.6
T003,N02BA,2018-08-29,0.78
T003,N02BA,2018-08-30,1.7999999999999998
T003,N02BA,2018-08-31,0.0
T003,N02BA,2018-09-01,1.32
T003,N02BA,2018-09-02,1.7999999999999998
T003,N02BA,2018-09-03,1.2
T003,N02BA,2018-09-04,0.6
T003,N02BA,2018-09-05,0.8999999999999999
T003,N02BA,2018-09-06,1.7999999999999998
T003,N02BA,2018-09-07,2.4
T003,N02BA,2018-09-08,3.6599999999999997
T003,N02BA,2018-09-09,0.0
T003,N02BA,2018-09-10,1.2
T003,N02BA,2018-09-11,1.7999999999999998
T003,N02BA,2018-09-12,1.2
T003,N02BA,2018-09-13,0.6
T003,N02BA,2018-09-14,2.4
T003,N02BA,2018-09-15,2.4
T003,N02BA,2018-09-16,1.95
T003,N02BA,2018-09-17,2.25
T003,N02BA,2018-09-18,2.22
T003,N02BA,2018-09-19,1.2
T003,N02BA,2018-09-20,1.2
T003,N02BA,2018-09-21,0.6
T003,N02BA,2018-09-22,0.8999999999999999
T003,N02BA,2018-09-23,1.95
T003,N02BA,2018-09-24,3.3
T003,N02BA,2018-09-25,1.9799999999999998
T003,N02BA,2018-09-26,3.5999999999999996
T003,N02BA,2018-09-27,2.76
T003,N02BA,2018-09-28,2.22
T003,N02BA,2018-09-29,1.2899999999999998
T003,N02BA,2018-09-30,1.2
T003,N02BA,2018-10-01,0.6
T003,N02BA,2018-10-02,2.1
T003,N02BA,2018-10-03,1.7999999999999998
T003,N02BA,2018-10-04,1.2
T003,N02BA,2018-10-05,0.66
T003,N02BA,2018-10-06,1.92
T003,N02BA,2018-10-07,1.2
T003,N02BA,2018-10-08,1.7999999999999998
T003,N02BA,2018-10-09,0.6
T003,N02BA,2018-10-10,2.4599999999999995
T003,N02BA,2018-10-11,1.26
T003,N02BA,2018-10-12,0.6
T003,N02BA,2018-10-13,1.95
T003,N02BA,2018-10-14,3.7199999999999998
T003,N02BA,2018-10-15,1.7999999999999998
T003,N02BA,2018-10-16,1.2
T003,N02BA,2018-10-17,2.4
T003,N02BA,2018-10-18,0.66
T003,N02BA,2018-10-19,0.0
T003,N02BA,2018-10-20,1.2
T003,N02BA,2018-10-21,0.6
T003,N02BA,2018-10-22,1.9799999999999998
T003,N02BA,2018-10-23,0.27
T003,N02BA,2018-10-24,3.0
T003,N02BA,2018-10-25,1.7999999999999998
T003,N02BA,2018-10-26,2.76
T003,N02BA,2018-10-27,1.32
T003,N02BA,2018-10-28,0.96
T003,N02BA,2018-10-29,1.41
T003,N02BA,2018-10-30,0.6
T003,N02BA,2018-10-31,1.7999999999999998
T003,N02BA,2018-11-01,1.7999999999999998
T003,N02BA,2018-11-02,0.0
T003,N02BA,2018-11-03,3.7199999999999998
T003,N02BA,2018-11-04,0.0
T003,N02BA,2018-11-05,3.5999999999999996
T003,N02BA,2018-11-06,6.33
T003,N02BA,2018-11-07,1.7999999999999998
T003,N02BA,2018-11-08,3.5999999999999996
T003,N02BA,2018-11-09,3.0
T003,N02BA,2018-11-10,1.2
T003,N02BA,2018-11-11,1.2
T003,N02BA,2018-11-12,4.2
T003,N02BA,2018-11-13,3.5999999999999996
T003,N02BA,2018-11-14,1.7999999999999998
T003,N02BA,2018-11-15,1.2
T003,N02BA,2018-11-16,2.4
T003,N02BA,2018-11-17,0.6
T003,N02BA,2018-11-18,3.0
T003,N02BA,2018-11-19,1.2
T003,N02BA,2018-11-20,2.4
T003,N02BA,2018-11-21,1.95
T003,N02BA,2018-11-22,1.7999999999999998
T003,N02BA,2018-11-23,1.7999999999999998
T003,N02BA,2018-11-24,3.0
T003,N02BA,2018-11-25,1.89
T003,N02BA,2018-11-26,1.2
T003,N02BA,2018-11-27,1.2
T003,N02BA,2018-11-28,0.6
T003,N02BA,2018-11-29,0.6
T003,N02BA,2018-11-30,0.6
T003,N02BA,2018-12-01,1.2299999999999998
T003,N02BA,2018-12-02,6.0
T003,N02BA,2018-12-03,1.26
T003,N02BA,2018-12-04,1.7999999999999998
T003,N02BA,2018-12-05,2.1
T003,N02BA,2018-12-06,0.0
T003,N02BA,2018-12-07,1.7999999999999998
T003,N02BA,2018-12-08,0.0
T003,N02BA,2018-12-09,2.4599999999999995
T003,N02BA,2018-12-10,0.8999999999999999
T003,N02BA,2018-12-11,5.01
T003,N02BA,2018-12-12,1.7999999999999998
T003,N02BA,2018-12-13,1.7999999999999998
T003,N02BA,2018-12-14,0.12
T003,N02BA,2018-12-15,2.07
T003,N02BA,2018-12-16,0.12
T003,N02BA,2018-12-17,3.0
T003,N02BA,2018-12-18,0.6
T003,N02BA,2018-12-19,0.0
T003,N02BA,2018-12-20,0.6
T003,N02BA,2018-12-21,0.0
T003,N02BA,2018-12-22,2.6999999999999997
T003,N02BA,2018-12-23,1.38
T003,N02BA,2018-12-24,0.6
T003,N02BA,2018-12-25,3.0599999999999996
T003,N02BA,2018-12-26,1.2899999999999998
T003,N02BA,2018-12-27,1.8299999999999998
T003,N02BA,2018-12-28,0.6
T003,N02BA,2018-12-29,0.6
T003,N02BA,2018-12-30,3.0
T003,N02BA,2018-12-31,3.12
T003,N02BA,2019-01-01,0.0
T003,N02BA,2019-01-02,2.49
T003,N02BA,2019-01-03,3.75
T003,N02BA,2019-01-04,1.56
T003,N02BA,2019-01-05,1.8599999999999999
T003,N02BA,2019-01-06,1.3499999999999999
T003,N02BA,2019-01-07,0.0
T003,N02BA,2019-01-08,0.0
T003,N02BA,2019-01-09,1.2
T003,N02BA,2019-01-10,3.36
T003,N02BA,2019-01-11,1.7999999999999998
T003,N02BA,2019-01-12,3.0
T003,N02BA,2019-01-13,2.76
T003,N02BA,2019-01-14,1.7999999999999998
T003,N02BA,2019-01-15,2.19
T003,N02BA,2019-01-16,3.5999999999999996
T003,N02BA,2019-01-17,2.22
T003,N02BA,2019-01-18,2.4
T003,N02BA,2019-01-19,3.3
T003,N02BA,2019-01-20,1.26
T003,N02BA,2019-01-21,0.0
T003,N02BA,2019-01-22,0.6
T003,N02BA,2019-01-23,4.26
T003,N02BA,2019-01-24,3.5999999999999996
T003,N02BA,2019-01-25,2.4
T003,N02BA,2019-01-26,1.44
T003,N02BA,2019-01-27,1.2
T003,N02BA,2019-01-28,1.7999999999999998
T003,N02BA,2019-01-29,2.07
T003,N02BA,2019-01-30,1.3499999999999999
T003,N02BA,2019-01-31,1.2
T003,N02BA,2019-02-01,4.8
T003,N02BA,2019-02-02,3.7199999999999998
T003,N02BA,2019-02-03,3.4499999999999997
T003,N02BA,2019-02-04,1.7999999999999998
T003,N02BA,2019-02-05,2.19
T003,N02BA,2019-02-06,1.32
T003,N02BA,2019-02-07,2.6999999999999997
T003,N02BA,2019-02-08,4.2
T003,N02BA,2019-02-09,3.0
T003,N02BA,2019-02-10,2.01
T003,N02BA,2019-02-11,3.69
T003,N02BA,2019-02-12,0.0
T003,N02BA,2019-02-13,0.6
T003,N02BA,2019-02-14,1.89
T003,N02BA,2019-02-15,7.5
T003,N02BA,2019-02-16,3.0
T003,N02BA,2019-02-17,2.4
T003,N02BA,2019-02-18,2.16
T003,N02BA,2019-02-19,0.8999999999999999
T003,N02BA,2019-02-20,1.9799999999999998
T003,N02BA,2019-02-21,1.26
T003,N02BA,2019-02-22,0.72
T003,N02BA,2019-02-23,1.92
T003,N02BA,2019-02-24,0.8999999999999999
T003,N02BA,2019-02-25,1.7999999999999998
T003,N02BA,2019-02-26,3.0900000000000003
T003,N02BA,2019-02-27,0.72
T003,N02BA,2019-02-28,2.4
T003,N02BA,2019-03-01,1.5
T003,N02BA,2019-03-02,2.4
T003,N02BA,2019-03-03,0.6
T003,N02BA,2019-03-04,4.2
T003,N02BA,2019-03-05,0.12
T003,N02BA,2019-03-06,0.42
T003,N02BA,2019-03-07,2.55
T003,N02BA,2019-03-08,0.12
T003,N02BA,2019-03-09,2.4
T003,N02BA,2019-03-10,3.2099999999999995
T003,N02BA,2019-03-11,1.5
T003,N02BA,2019-03-12,0.8999999999999999
T003,N02BA,2019-03-13,3.5999999999999996
T003,N02BA,2019-03-14,0.12
T003,N02BA,2019-03-15,1.7999999999999998
T003,N02BA,2019-03-16,3.0
T003,N02BA,2019-03-17,1.2
T003,N02BA,2019-03-18,1.26
T003,N02BA,2019-03-19,0.8999999999999999
T003,N02BA,2019-03-20,1.2
T003,N02BA,2019-03-21,0.0
T003,N02BA,2019-03-22,0.66
T003,N02BA,2019-03-23,2.55
T003,N02BA,2019-03-24,1.7999999999999998
T003,N02BA,2019-03-25,3.5999999999999996
T003,N02BA,2019-03-26,1.7999999999999998
T003,N02BA,2019-03-27,1.7999999999999998
T003,N02BA,2019-03-28,0.84
T003,N02BA,2019-03-29,2.4
T003,N02BA,2019-03-30,0.66
T003,N02BA,2019-03-31,0.8999999999999999
T003,N02BA,2019-04-01,1.7999999999999998
T003,N02BA,2019-04-02,1.7999999999999998
T003,N02BA,2019-04-03,0.8999999999999999
T003,N02BA,2019-04-04,4.8
T003,N02BA,2019-04-05,2.4
T003,N02BA,2019-04-06,1.7999999999999998
T003,N02BA,2019-04-07,2.4
T003,N02BA,2019-04-08,1.9799999999999998
T003,N02BA,2019-04-09,0.6
T003,N02BA,2019-04-10,1.2
T003,N02BA,2019-04-11,1.2
T003,N02BA,2019-04-12,2.4599999999999995
T003,N02BA,2019-04-13,0.66
T003,N02BA,2019-04-14,0.6
T003,N02BA,2019-04-15,3.1799999999999997
T003,N02BA,2019-04-16,1.2
T003,N02BA,2019-04-17,0.75
T003,N02BA,2019-04-18,0.0
T003,N02BA,2019-04-19,0.8999999999999999
T003,N02BA,2019-04-20,0.8999999999999999
T003,N02BA,2019-04-21,1.7999999999999998
T003,N02BA,2019-04-22,2.6999999999999997
T003,N02BA,2019-04-23,3.6599999999999997
T003,N02BA,2019-04-24,1.7999999999999998
T003,N02BA,2019-04-25,1.2
T003,N02BA,2019-04-26,1.95
T003,N02BA,2019-04-27,1.8599999999999999
T003,N02BA,2019-04-28,0.0
T003,N02BA,2019-04-29,1.56
T003,N02BA,2019-04-30,4.8
T003,N02BA,2019-05-01,0.6
T003,N02BA,2019-05-02,3.3
T003,N02BA,2019-05-03,1.7999999999999998
T003,N02BA,2019-05-04,2.55
T003,N02BA,2019-05-05,2.52
T003,N02BA,2019-05-06,1.2
T003,N02BA,2019-05-07,0.6
T003,N02BA,2019-05-08,1.7999999999999998
T003,N02BA,2019-05-09,1.26
T003,N02BA,2019-05-10,3.3
T003,N02BA,2019-05-11,3.3
T003,N02BA,2019-05-12,1.8599999999999999
T003,N02BA,2019-05-13,1.2
T003,N02BA,2019-05-14,2.4
T003,N02BA,2019-05-15,2.49
T003,N02BA,2019-05-16,1.2
T003,N02BA,2019-05-17,1.44
T003,N02BA,2019-05-18,3.0599999999999996
T003,N02BA,2019-05-19,2.4
T003,N02BA,2019-05-20,3.0
T003,N02BA,2019-05-21,3.0599999999999996
T003,N02BA,2019-05-22,1.89
T003,N02BA,2019-05-23,1.2
T003,N02BA,2019-05-24,1.7999999999999998
T003,N02BA,2019-05-25,2.4599999999999995
T003,N02BA,2019-05-26,1.2
T003,N02BA,2019-05-27,0.72
T003,N02BA,2019-05-28,3.78
T003,N02BA,2019-05-29,2.4299999999999997
T003,N02BA,2019-05-30,2.04
T003,N02BA,2019-05-31,0.6
T003,N02BA,2019-06-01,3.5999999999999996
T003,N02BA,2019-06-02,1.8299999999999998
T003,N02BA,2019-06-03,2.4
T003,N02BA,2019-06-04,3.2099999999999995
T003,N02BA,2019-06-05,1.26
T003,N02BA,2019-06-06,3.8099999999999996
T003,N02BA,2019-06-07,1.2
T003,N02BA,2019-06-08,0.6
T003,N02BA,2019-06-09,4.8
T003,N02BA,2019-06-10,1.2
T003,N02BA,2019-06-11,6.3
T003,N02BA,2019-06-12,0.6
T003,N02BA,2019-06-13,0.15
T003,N02BA,2019-06-14,1.7999999999999998
T003,N02BA,2019-06-15,3.0
T003,N02BA,2019-06-16,1.7999999999999998
T003,N02BA,2019-06-17,1.7999999999999998
T003,N02BA,2019-06-18,1.7999999999999998
T003,N02BA,2019-06-19,1.7999999999999998
T003,N02BA,2019-06-20,1.7999999999999998
T003,N02BA,2019-06-21,1.7999999999999998
T003,N02BA,2019-06-22,0.0
T003,N02BA,2019-06-23,3.3
T003,N02BA,2019-06-24,1.8599999999999999
T003,N02BA,2019-06-25,3.0
T003,N02BA,2019-06-26,0.6
T003,N02BA,2019-06-27,2.4
T003,N02BA,2019-06-28,1.2
T003,N02BA,2019-06-29,3.0
T003,N02BA,2019-06-30,0.0
T003,N02BA,2019-07-01,0.6
T003,N02BA,2019-07-02,2.4
T003,N02BA,2019-07-03,2.4
T003,N02BA,2019-07-04,0.0
T003,N02BA,2019-07-05,2.4
T003,N02BA,2019-07-06,1.7999999999999998
T003,N02BA,2019-07-07,1.7999999999999998
T003,N02BA,2019-07-08,1.2
T003,N02BA,2019-07-09,4.8
T003,N02BA,2019-07-10,3.0
T003,N02BA,2019-07-11,2.4
T003,N02BA,2019-07-12,2.4299999999999997
T003,N02BA,2019-07-13,0.6
T003,N02BA,2019-07-14,2.4
T003,N02BA,2019-07-15,2.73
T003,N02BA,2019-07-16,1.7999999999999998
T003,N02BA,2019-07-17,1.5
T003,N02BA,2019-07-18,0.78
T003,N02BA,2019-07-19,2.4
T003,N02BA,2019-07-20,0.6
T003,N02BA,2019-07-21,0.66
T003,N02BA,2019-07-22,1.2
T003,N02BA,2019-07-23,3.12
T003,N02BA,2019-07-24,1.2
T003,N02BA,2019-07-25,3.0
T003,N02BA,2019-07-26,0.06
T003,N02BA,2019-07-27,0.6
T003,N02BA,2019-07-28,2.4
T003,N02BA,2019-07-29,1.2
T003,N02BA,2019-07-30,3.0
T003,N02BA,2019-07-31,1.2
T003,N02BA,2019-08-01,1.2
T003,N02BA,2019-08-02,1.7999999999999998
T003,N02BA,2019-08-03,1.38
T003,N02BA,2019-08-04,3.0
T003,N02BA,2019-08-05,2.5799999999999996
T003,N02BA,2019-08-06,1.2
T003,N02BA,2019-08-07,1.2
T003,N02BA,2019-08-08,1.7999999999999998
T003,N02BA,2019-08-09,0.0
T003,N02BA,2019-08-10,3.5999999999999996
T003,N02BA,2019-08-11,2.4
T003,N02BA,2019-08-12,0.6
T003,N02BA,2019-08-13,1.2
T003,N02BA,2019-08-14,1.8599999999999999
T003,N02BA,2019-08-15,1.2
T003,N02BA,2019-08-16,1.2
T003,N02BA,2019-08-17,1.47
T003,N02BA,2019-08-18,0.6
T003,N02BA,2019-08-19,2.4
T003,N02BA,2019-08-20,1.2
T003,N02BA,2019-08-21,0.0
T003,N02BA,2019-08-22,1.2
T003,N02BA,2019-08-23,2.4299999999999997
T003,N02BA,2019-08-24,1.7999999999999998
T003,N02BA,2019-08-25,1.2
T003,N02BA,2019-08-26,1.7999999999999998
T003,N02BA,2019-08-27,1.7999999999999998
T003,N02BA,2019-08-28,3.0
T003,N02BA,2019-08-29,3.0
T003,N02BA,2019-08-30,1.2
T003,N02BA,2019-08-31,1.2
T003,N02BA,2019-09-01,3.0
T003,N02BA,2019-09-02,1.5
T003,N02BA,2019-09-03,1.8599999999999999
T003,N02BA,2019-09-04,1.2899999999999998
T003,N02BA,2019-09-05,1.2
T003,N02BA,2019-09-06,0.6
T003,N02BA,2019-09-07,1.2
T003,N02BA,2019-09-08,1.7999999999999998
T003,N02BA,2019-09-09,1.7999999999999998
T003,N02BA,2019-09-10,2.52
T003,N02BA,2019-09-11,1.7999999999999998
T003,N02BA,2019-09-12,1.2
T003,N02BA,2019-09-13,1.2
T003,N02BA,2019-09-14,2.07
T003,N02BA,2019-09-15,1.2
T003,N02BA,2019-09-16,1.7999999999999998
T003,N02BA,2019-09-17,3.9
T003,N02BA,2019-09-18,4.2
T003,N02BA,2019-09-19,1.7999999999999998
T003,N02BA,2019-09-20,1.2
T003,N02BA,2019-09-21,0.6
T003,N02BA,2019-09-22,1.14
T003,N02BA,2019-09-23,1.9799999999999998
T003,N02BA,2019-09-24,3.5999999999999996
T003,N02BA,2019-09-25,2.52
T003,N02BA,2019-09-26,1.2
T003,N02BA,2019-09-27,2.4
T003,N02BA,2019-09-28,2.4599999999999995
T003,N02BA,2019-09-29,1.7999999999999998
T003,N02BA,2019-09-30,1.26
T003,N02BA,2019-10-01,0.06
T003,N02BA,2019-10-02,1.68
T003,N02BA,2019-10-03,2.4
T003,N02BA,2019-10-04,1.3499999999999999
T003,N02BA,2019-10-05,3.5999999999999996
T003,N02BA,2019-10-06,1.2
T003,N02BA,2019-10-07,1.7999999999999998
T003,N02BA,2019-10-08,0.3
T003,N02BE,2014-01-02,19.439999999999998
T003,N02BE,2014-01-03,30.36
T003,N02BE,2014-01-04,37.11
T003,N02BE,2014-01-05,24.66
T003,N02BE,2014-01-06,13.02
T003,N02BE,2014-01-07,0.0
T003,N02BE,2014-01-08,15.839999999999998
T003,N02BE,2014-01-09,15.0
T003,N02BE,2014-01-10,31.979999999999997
T003,N02BE,2014-01-11,31.379999999999995
T003,N02BE,2014-01-12,7.199999999999999
T003,N02BE,2014-01-13,31.2
T003,N02BE,2014-01-14,20.220000000000002
T003,N02BE,2014-01-15,16.02
T003,N02BE,2014-01-16,16.98
T003,N02BE,2014-01-17,12.239999999999998
T003,N02BE,2014-01-18,25.92
T003,N02BE,2014-01-19,8.459999999999999
T003,N02BE,2014-01-20,7.14
T003,N02BE,2014-01-21,25.2
T003,N02BE,2014-01-22,10.860000000000001
T003,N02BE,2014-01-23,15.719999999999999
T003,N02BE,2014-01-24,11.76
T003,N02BE,2014-01-25,22.679999999999996
T003,N02BE,2014-01-26,14.399999999999999
T003,N02BE,2014-01-27,14.16
T003,N02BE,2014-01-28,8.028
T003,N02BE,2014-01-29,8.4
T003,N02BE,2014-01-30,15.299999999999999
T003,N02BE,2014-01-31,16.139999999999997
T003,N02BE,2014-02-01,25.8
T003,N02BE,2014-02-02,8.1
T003,N02BE,2014-02-03,19.439999999999998
T003,N02BE,2014-02-04,18.36
T003,N02BE,2014-02-05,19.439999999999998
T003,N02BE,2014-02-06,24.84
T003,N02BE,2014-02-07,12.839999999999998
T003,N02BE,2014-02-08,22.26
T003,N02BE,2014-02-09,18.9
T003,N02BE,2014-02-10,24.06
T003,N02BE,2014-02-11,26.76
T003,N02BE,2014-02-12,44.16
T003,N02BE,2014-02-13,29.46
T003,N02BE,2014-02-14,25.38
T003,N02BE,2014-02-15,22.2
T003,N02BE,2014-02-16,20.4
T003,N02BE,2014-02-17,16.2
T003,N02BE,2014-02-18,27.0
T003,N02BE,2014-02-19,40.08
T003,N02BE,2014-02-20,12.9
T003,N02BE,2014-02-21,15.239999999999998
T003,N02BE,2014-02-22,15.6
T003,N02BE,2014-02-23,12.6
T003,N02BE,2014-02-24,15.899999999999999
T003,N02BE,2014-02-25,20.7
T003,N02BE,2014-02-26,20.4
T003,N02BE,2014-02-27,19.92
T003,N02BE,2014-02-28,22.2
T003,N02BE,2014-03-01,30.42
T003,N02BE,2014-03-02,3.9599999999999995
T003,N02BE,2014-03-03,13.26
T003,N02BE,2014-03-04,28.365
T003,N02BE,2014-03-05,15.0
T003,N02BE,2014-03-06,26.46
T003,N02BE,2014-03-07,15.0
T003,N02BE,2014-03-08,16.56
T003,N02BE,2014-03-09,6.78
T003,N02BE,2014-03-10,28.2
T003,N02BE,2014-03-11,18.24
T003,N02BE,2014-03-12,11.76
T003,N02BE,2014-03-13,9.299999999999999
T003,N02BE,2014-03-14,9.6
T003,N02BE,2014-03-15,13.98
T003,N02BE,2014-03-16,7.8
T003,N02BE,2014-03-17,22.2
T003,N02BE,2014-03-18,12.06
T003,N02BE,2014-03-19,13.08
T003,N02BE,2014-03-20,22.92
T003,N02BE,2014-03-21,24.0
T003,N02BE,2014-03-22,15.78
T003,N02BE,2014-03-23,11.639999999999999
T003,N02BE,2014-03-24,14.16
T003,N02BE,2014-03-25,23.16
T003,N02BE,2014-03-26,4.02
T003,N02BE,2014-03-27,12.42
T003,N02BE,2014-03-28,6.6
T003,N02BE,2014-03-29,14.399999999999999
T003,N02BE,2014-03-30,7.199999999999999
T003,N02BE,2014-03-31,9.24
T003,N02BE,2014-04-01,16.5
T003,N02BE,2014-04-02,13.799999999999999
T003,N02BE,2014-04-03,11.52
T003,N02BE,2014-04-04,14.399999999999999
T003,N02BE,2014-04-05,15.36
T003,N02BE,2014-04-06,11.4
T003,N02BE,2014-04-07,18.9
T003,N02BE,2014-04-08,11.4
T003,N02BE,2014-04-09,10.799999999999999
T003,N02BE,2014-04-10,10.799999999999999
T003,N02BE,2014-04-11,15.0
T003,N02BE,2014-04-12,14.1
T003,N02BE,2014-04-13,3.5999999999999996
T003,N02BE,2014-04-14,16.968
T003,N02BE,2014-04-15,11.219999999999999
T003,N02BE,2014-04-16,15.372
T003,N02BE,2014-04-17,9.6
T003,N02BE,2014-04-18,13.98
T003,N02BE,2014-04-19,13.38
T003,N02BE,2014-04-20,0.0
T003,N02BE,2014-04-21,8.1
T003,N02BE,2014-04-22,19.2
T003,N02BE,2014-04-23,14.939999999999998
T003,N02BE,2014-04-24,15.6
T003,N02BE,2014-04-25,14.939999999999998
T003,N02BE,2014-04-26,21.0
T003,N02BE,2014-04-27,15.719999999999999
T003,N02BE,2014-04-28,17.46
T003,N02BE,2014-04-29,18.18
T003,N02BE,2014-04-30,25.86
T003,N02BE,2014-05-01,0.0
T003,N02BE,2014-05-02,23.7
T003,N02BE,2014-05-03,8.76
T003,N02BE,2014-05-04,12.0
T003,N02BE,2014-05-05,12.0
T003,N02BE,2014-05-06,13.2
T003,N02BE,2014-05-07,10.08
T003,N02BE,2014-05-08,12.239999999999998
T003,N02BE,2014-05-09,9.6
T003,N02BE,2014-05-10,23.639999999999997
T003,N02BE,2014-05-11,10.2
T003,N02BE,2014-05-12,7.199999999999999
T003,N02BE,2014-05-13,19.2
T003,N02BE,2014-05-14,14.58
T003,N02BE,2014-05-15,11.58
T003,N02BE,2014-05-16,13.2
T003,N02BE,2014-05-17,21.0
T003,N02BE,2014-05-18,5.64
T003,N02BE,2014-05-19,7.68
T003,N02BE,2014-05-20,16.2
T003,N02BE,2014-05-21,9.24
T003,N02BE,2014-05-22,4.8
T003,N02BE,2014-05-23,10.5
T003,N02BE,2014-05-24,16.8
T003,N02BE,2014-05-25,4.2
T003,N02BE,2014-05-26,10.799999999999999
T003,N02BE,2014-05-27,17.16
T003,N02BE,2014-05-28,6.167999999999999
T003,N02BE,2014-05-29,16.2
T003,N02BE,2014-05-30,12.9
T003,N02BE,2014-05-31,16.8
T003,N02BE,2014-06-01,6.0
T003,N02BE,2014-06-02,13.98
T003,N02BE,2014-06-03,14.399999999999999
T003,N02BE,2014-06-04,14.399999999999999
T003,N02BE,2014-06-05,13.5
T003,N02BE,2014-06-06,9.975
T003,N02BE,2014-06-07,19.8
T003,N02BE,2014-06-08,6.6
T003,N02BE,2014-06-09,10.799999999999999
T003,N02BE,2014-06-10,13.799999999999999
T003,N02BE,2014-06-11,7.5
T003,N02BE,2014-06-12,9.48
T003,N02BE,2014-06-13,6.0
T003,N02BE,2014-06-14,4.8
T003,N02BE,2014-06-15,4.8
T003,N02BE,2014-06-16,7.319999999999999
T003,N02BE,2014-06-17,8.4
T003,N02BE,2014-06-18,10.799999999999999
T003,N02BE,2014-06-19,8.4
T003,N02BE,2014-06-20,8.7
T003,N02BE,2014-06-21,9.6
T003,N02BE,2014-06-22,10.799999999999999
T003,N02BE,2014-06-23,15.12
T003,N02BE,2014-06-24,9.719999999999999
T003,N02BE,2014-06-25,20.279999999999998
T003,N02BE,2014-06-26,11.58
T003,N02BE,2014-06-27,19.38
T003,N02BE,2014-06-28,12.0
T003,N02BE,2014-06-29,6.0
T003,N02BE,2014-06-30,15.0
T003,N02BE,2014-07-01,11.4
T003,N02BE,2014-07-02,12.96
T003,N02BE,2014-07-03,7.5
T003,N02BE,2014-07-04,6.3
T003,N02BE,2014-07-05,22.2
T003,N02BE,2014-07-06,6.119999999999999
T003,N02BE,2014-07-07,7.8
T003,N02BE,2014-07-08,8.4
T003,N02BE,2014-07-09,7.8
T003,N02BE,2014-07-10,12.719999999999999
T003,N02BE,2014-07-11,9.9
T003,N02BE,2014-07-12,16.86
T003,N02BE,2014-07-13,10.2
T003,N02BE,2014-07-14,7.08
T003,N02BE,2014-07-15,9.36
T003,N02BE,2014-07-16,7.8
T003,N02BE,2014-07-17,15.0
